id_pedido,id_cliente,fecha_compra,articulo,cantidad,ingreso_total
ORD-03941,CUST-1763,2026-04-02 09:00:00,Buzo Canguro,3,60230.3
ORD-03942,CUST-1918,2026-02-13 11:00:00,Gorra,4,47635.93
ORD-03943,CUST-1960,2026-04-26 09:00:00,Remera Sublimada,3,41077.9
ORD-03944,CUST-1660,2026-02-20 17:00:00,Remera Sublimada,1,18834.07
ORD-03945,CUST-230,2026-07-14 04:00:00,Taza Cerámica,3,63664.73
ORD-03946,CUST-452,2026-03-09 11:00:00,Remera Sublimada,1,18686.83
ORD-03947,CUST-295,2026-05-10 07:00:00,Gorra,1,15818.63
ORD-03948,CUST-1916,2026-03-26 01:00:00,Buzo Canguro,1,24087.72
ORD-03949,CUST-1029,2026-07-28 08:00:00,Buzo Canguro,3,61448.62
ORD-03950,CUST-1789,2026-03-17 06:00:00,Taza Cerámica,3,21935.51
ORD-03951,CUST-1505,2026-05-17 08:00:00,Remera Sublimada,1,16162.78
ORD-03952,CUST-1121,2026-06-08 21:00:00,Gorra,1,13191.13
ORD-03953,CUST-744,2026-03-19 04:00:00,Remera Algodón,2,41797.43
ORD-03954,CUST-326,2026-02-01 11:00:00,Buzo Canguro,1,5893.26
ORD-03955,CUST-800,2026-06-30 05:00:00,Remera Algodón,5,66072.36
ORD-03956,CUST-1599,2026-02-19 15:00:00,Remera Sublimada,2,22731.05
ORD-03957,CUST-1600,2026-07-09 18:00:00,Gorra,2,15647.44
ORD-03958,CUST-364,2026-04-28 09:00:00,Remera Sublimada,2,25152.16
ORD-03959,CUST-1495,2026-06-03 17:00:00,Remera Sublimada,5,92280.03
ORD-03960,CUST-1609,15/05/2026,Remera Sublimada,2,24467.12
ORD-03961,CUST-1557,2026-03-30 17:00:00,Remera Sublimada,2,33200.26
ORD-03962,CUST-745,2026-04-08 22:00:00,Remera Sublimada,3,50568.71
ORD-03963,CUST-310,2026-06-11 22:00:00,Remera Algodón,3,50226.67
ORD-03964,CUST-1695,2026-04-30 11:00:00,Gorra,1,15590.64
ORD-03965,CUST-1500,2026-04-04 19:00:00,Remera Sublimada,1,7339.76
ORD-03966,CUST-1518,2026-06-06 07:00:00,Remera Sublimada,4,37476.47
ORD-03967,CUST-1573,2026-02-09 13:00:00,Gorra,5,105006.71
ORD-03968,CUST-1042,2026-07-15 20:00:00,Remera Sublimada,3,45141.93
ORD-03969,CUST-1487,2026-04-24 20:00:00,Remera Sublimada,1,19121.53
ORD-03970,CUST-1999,2026-04-21 11:00:00,Buzo Canguro,5,81990.91
ORD-03971,CUST-556,2026-06-29 03:00:00,Buzo Canguro,2,11547.61
ORD-03972,CUST-824,2026-03-12 06:00:00,Remera Sublimada,5,104621.38
ORD-03973,CUST-1851,2026-04-03 05:00:00,Taza Cerámica,3,18859.45
ORD-03974,CUST-1349,2026-04-10 13:00:00,Buzo Canguro,4,95453.92
ORD-03975,CUST-1081,2026-05-20 09:00:00,Remera Sublimada,3,27922.62
ORD-03976,CUST-1254,2026-07-28 03:00:00,Remera Algodón,1,15248.12
ORD-03977,CUST-687,2026-04-13 10:00:00,Buzo Canguro,1,6271.76
ORD-03978,CUST-575,2026-02-17 17:00:00,Remera Sublimada,5,114493.24
ORD-03979,CUST-1921,2026-04-26 10:00:00,Remera Sublimada,3,73796.42
ORD-03980,CUST-1085,2026-03-20 11:00:00,Remera Sublimada,1,7925.85
ORD-03981,CUST-1400,2026-07-23 15:00:00,Buzo Canguro,2,21831.46
ORD-03982,CUST-255,2026-05-28 00:00:00,Remera Sublimada,2,10634.98
ORD-03983,CUST-1883,2026-03-03 15:00:00,Buzo Canguro,4,82957.24
ORD-03984,CUST-1341,2026-03-19 05:00:00,Remera Sublimada,5,56146.43
ORD-03985,CUST-289,2026-05-19 07:00:00,Taza Cerámica,1,16776.75
ORD-03986,CUST-1540,2026-04-12 01:00:00,Taza Cerámica,4,23137.48
ORD-03987,CUST-1080,2026-05-19 20:00:00,Buzo Canguro,2,38618.41
ORD-03988,CUST-1798,2026-06-22 15:00:00,Taza Cerámica,4,62352.32
ORD-03989,CUST-1815,2026-07-21 19:00:00,Remera Algodón,4,77998.42
ORD-03990,CUST-645,2026-04-14 09:00:00,Buzo Canguro,1,20791.29
ORD-03991,CUST-140,2026-04-22 11:00:00,Remera Sublimada,1,6784.86
ORD-03992,CUST-406,2026-06-08 05:00:00,Buzo Canguro,1,16561.84
ORD-03993,CUST-1042,2026-06-27 10:00:00,Gorra,5,89994.4
ORD-03994,CUST-437,2026-03-13 20:00:00,Remera Sublimada,4,61337.5
ORD-03995,CUST-1437,2026-07-07 05:00:00,Remera Sublimada,4,34592.75
ORD-03996,CUST-1198,2026-03-31 15:00:00,Buzo Canguro,5,104559.73
ORD-03997,CUST-1052,2026-07-30 15:00:00,Taza Cerámica,2,49898.33
ORD-03998,CUST-378,2026-06-14 04:00:00,Taza Cerámica,3,73156.22
ORD-03999,CUST-1299,2026-06-12 01:00:00,Remera Sublimada,2,41101.18
ORD-04000,CUST-995,2026-05-03 05:00:00,Remera Sublimada,5,66810.77
ORD-04001,CUST-1785,2026-07-19 16:00:00,Remera Algodón,4,46984.04
ORD-04002,CUST-372,2026-06-22 06:00:00,Remera Sublimada,4,25483.66
ORD-04003,CUST-936,2026-07-29 00:00:00,Remera Sublimada,1,13325.73
ORD-04004,CUST-719,2026-03-24 14:00:00,Buzo Canguro,1,8120.97
ORD-04005,CUST-1774,2026-05-10 17:00:00,Gorra,4,40346.78
ORD-04006,CUST-961,2026-07-08 01:00:00,Taza Cerámica,4,91350.94
ORD-04007,CUST-1906,2026-03-14 10:00:00,Remera Algodón,1,24370.51
ORD-04008,CUST-1982,,Remera Sublimada,1,23971.18
ORD-04009,CUST-1030,2026-07-17 07:00:00,Remera Sublimada,2,17734.23
ORD-04010,CUST-388,2026-02-18 12:00:00,Remera Sublimada,4,92071.54
ORD-04011,CUST-823,2026-03-17 18:00:00,Gorra,4,31320.42
ORD-04012,CUST-992,2026-04-28 11:00:00,Buzo Canguro,5,75766.02
ORD-04013,CUST-371,2026-07-27 21:00:00,Remera Sublimada,2,35746.53
ORD-04014,CUST-1189,2026-07-22 12:00:00,Taza Cerámica,3,42748.01
ORD-04015,CUST-582,,Remera Sublimada,3,72110.25
ORD-04016,CUST-1035,2026-07-29 13:00:00,Buzo Canguro,3,34992.76
ORD-04017,CUST-347,2026-06-15 12:00:00,Gorra,1,15547.55
ORD-04018,CUST-255,2026-06-14 18:00:00,Remera Sublimada,3,19527.0
ORD-04019,CUST-1170,2026-04-24 03:00:00,Remera Sublimada,5,110222.46
ORD-04020,CUST-553,2026-05-26 08:00:00,Remera Sublimada,1,13267.27
ORD-04021,CUST-300,,Remera Sublimada,1,19010.64
ORD-04022,CUST-1783,2026-05-13 07:00:00,Remera Sublimada,3,55934.74
ORD-04023,CUST-223,2026-07-02 15:00:00,Taza Cerámica,1,18525.26
ORD-04024,CUST-100,2026-04-10 20:00:00,Remera Sublimada,2,30277.53
ORD-04025,CUST-1067,2026-07-20 22:00:00,Remera Algodón,2,21100.75
ORD-04026,CUST-1882,2026-03-17 13:00:00,Remera Sublimada,3,52505.67
ORD-04027,CUST-954,2026-07-07 19:00:00,Remera Sublimada,5,121179.15
ORD-04028,CUST-739,2026-06-14 06:00:00,Remera Sublimada,1,21678.99
ORD-04029,CUST-290,2026-03-09 20:00:00,Taza Cerámica,4,28701.46
ORD-04030,CUST-1702,2026-02-18 22:00:00,Buzo Canguro,3,16391.24
ORD-04031,CUST-615,2026-03-10 00:00:00,Gorra,1,14979.43
ORD-04032,CUST-541,2026-03-16 14:00:00,Taza Cerámica,3,61549.76
ORD-04033,CUST-1938,2026-03-07 22:00:00,Remera Algodón,3,33834.15
ORD-04034,CUST-1929,2026-04-01 19:00:00,Taza Cerámica,5,95123.83
ORD-04035,CUST-242,2026-02-08 10:00:00,Remera Sublimada,4,94553.7
ORD-04036,CUST-1314,2026-07-19 02:00:00,Gorra,1,14179.69
ORD-04037,CUST-632,2026-06-22 14:00:00,Remera Algodón,3,29649.58
ORD-04038,CUST-326,2026-06-03 03:00:00,Remera Algodón,3,70065.47
ORD-04039,CUST-1436,2026-07-18 18:00:00,Remera Sublimada,1,14445.28
ORD-04040,CUST-1752,2026-06-03 04:00:00,Buzo Canguro,3,39470.36
ORD-04041,CUST-1048,2026-04-18 15:00:00,Remera Sublimada,3,36201.69
ORD-04042,CUST-1425,2026-02-01 12:00:00,Remera Sublimada,3,40381.02
ORD-04043,CUST-1777,2026-02-11 20:00:00,Taza Cerámica,2,36946.31
ORD-04044,CUST-559,2026-02-08 07:00:00,Remera Algodón,2,27348.79
ORD-04045,CUST-1524,2026-03-04 13:00:00,Buzo Canguro,4,45937.91
ORD-04046,CUST-650,2026-06-11 03:00:00,Gorra,5,99363.77
ORD-04047,CUST-492,2026-06-08 19:00:00,Remera Sublimada,1,9059.43
ORD-04048,CUST-1990,2026-04-03 20:00:00,Remera Sublimada,5,45193.37
ORD-04049,CUST-1887,15/05/2026,Buzo Canguro,5,94643.55
ORD-04050,CUST-944,2026-05-03 09:00:00,Remera Sublimada,2,44668.26
ORD-04051,CUST-1330,2026-03-16 13:00:00,Gorra,4,39296.87
ORD-04052,CUST-309,2026-07-24 13:00:00,Remera Sublimada,5,44112.5
ORD-04053,CUST-1238,2026-06-16 15:00:00,Buzo Canguro,5,92030.59
ORD-04054,CUST-1860,2026-06-22 00:00:00,Buzo Canguro,3,52248.15
ORD-04055,CUST-745,2026-04-21 17:00:00,Remera Sublimada,1,13945.05
ORD-04056,CUST-1374,2026-06-15 14:00:00,Remera Algodón,4,27668.85
ORD-04057,CUST-318,2026-04-29 16:00:00,Buzo Canguro,1,6835.71
ORD-04058,CUST-506,2026-06-07 18:00:00,Buzo Canguro,2,41093.67
ORD-04059,CUST-1566,2026-03-27 12:00:00,Gorra,5,70176.91
ORD-04060,CUST-1726,,Remera Sublimada,5,110796.71
ORD-04061,CUST-1477,2026-03-30 02:00:00,Gorra,1,16494.67
ORD-04062,CUST-987,2026-04-29 00:00:00,Remera Sublimada,2,34749.53
ORD-04063,CUST-657,2026-06-24 07:00:00,Remera Sublimada,3,71051.67
ORD-04064,CUST-649,2026-07-23 07:00:00,Remera Algodón,3,24876.95
ORD-04065,CUST-241,2026-02-14 20:00:00,Gorra,5,79302.42
ORD-04066,CUST-711,2026-03-25 06:00:00,Remera Sublimada,5,30813.86
ORD-04067,CUST-600,2026-06-07 14:00:00,Buzo Canguro,4,48714.0
ORD-04068,CUST-939,2026-04-21 18:00:00,Remera Algodón,1,7961.97
ORD-04069,CUST-801,2026-06-14 22:00:00,Remera Sublimada,5,43783.6
ORD-04070,CUST-1670,2026-03-16 17:00:00,Remera Sublimada,2,47391.79
ORD-04071,CUST-1782,2026-02-16 11:00:00,Buzo Canguro,1,17213.65
ORD-04072,CUST-1665,2026-06-28 12:00:00,Remera Sublimada,4,91372.65
ORD-04073,CUST-1969,2026-05-04 21:00:00,Remera Sublimada,3,41611.21
ORD-04074,CUST-1630,2026-05-08 20:00:00,Gorra,4,67811.47
ORD-04075,CUST-695,2026-03-19 21:00:00,Remera Sublimada,1,5641.89
ORD-04076,CUST-380,2026-03-17 12:00:00,Gorra,3,43170.13
ORD-04077,CUST-523,2026-02-09 14:00:00,Buzo Canguro,2,32562.27
ORD-04078,CUST-955,2026-07-14 12:00:00,Buzo Canguro,3,16006.66
ORD-04079,CUST-369,2026-05-02 11:00:00,Taza Cerámica,3,62369.35
ORD-04080,CUST-253,15/05/2026,Buzo Canguro,2,21816.92
ORD-04081,CUST-713,2026-06-02 11:00:00,Remera Sublimada,5,70248.71
ORD-04082,CUST-1850,2026-07-14 19:00:00,Remera Sublimada,5,78563.03
ORD-04083,CUST-761,2026-04-02 07:00:00,Taza Cerámica,3,74531.83
ORD-04084,CUST-182,2026-07-18 20:00:00,Remera Sublimada,3,20951.05
ORD-04085,CUST-1745,2026-06-06 00:00:00,Remera Sublimada,4,64422.36
ORD-04086,CUST-1046,2026-07-12 03:00:00,Remera Algodón,5,78059.41
ORD-04087,CUST-998,2026-04-29 20:00:00,Remera Algodón,2,12756.39
ORD-04088,CUST-1549,2026-07-11 06:00:00,Remera Sublimada,3,53036.3
ORD-04089,CUST-1398,2026-02-03 11:00:00,Remera Sublimada,3,32211.27
ORD-04090,CUST-1836,2026-03-23 14:00:00,Taza Cerámica,4,28301.44
ORD-04091,CUST-383,2026-05-06 21:00:00,Gorra,4,34291.35
ORD-04092,CUST-1079,2026-06-03 05:00:00,Remera Sublimada,4,85888.26
ORD-04093,CUST-272,2026-07-07 16:00:00,Remera Sublimada,1,7082.5
ORD-04094,CUST-1450,2026-05-28 21:00:00,Gorra,2,28677.1
ORD-04095,CUST-1841,2026-07-02 16:00:00,Remera Algodón,1,8905.46
ORD-04096,CUST-1186,2026-04-26 18:00:00,Taza Cerámica,3,24739.19
ORD-04097,CUST-1196,2026-07-28 10:00:00,Remera Sublimada,4,36456.94
ORD-04098,CUST-862,2026-04-12 09:00:00,Buzo Canguro,4,59422.63
ORD-04099,CUST-1759,2026-03-11 04:00:00,Buzo Canguro,4,39023.07
ORD-04100,CUST-1498,2026-03-20 20:00:00,Remera Sublimada,5,34673.3
ORD-04101,CUST-732,15/05/2026,Remera Sublimada,2,42056.03
ORD-04102,CUST-1631,2026-06-28 14:00:00,Remera Sublimada,1,15796.43
ORD-04103,CUST-886,2026-04-10 12:00:00,Buzo Canguro,2,16274.15
ORD-04104,CUST-1042,2026-07-29 11:00:00,Buzo Canguro,4,57714.39
ORD-04105,CUST-1111,2026-04-03 22:00:00,Gorra,3,19101.75
ORD-04106,CUST-497,2026-03-09 05:00:00,Taza Cerámica,5,83042.99
ORD-04107,CUST-1243,2026-02-26 09:00:00,Remera Algodón,2,23612.19
ORD-04108,CUST-1033,2026-02-08 08:00:00,Gorra,3,21211.71
ORD-04109,CUST-1560,2026-02-04 20:00:00,Remera Sublimada,4,34691.51
ORD-04110,CUST-1952,2026-07-09 20:00:00,Remera Sublimada,4,47656.22
ORD-04111,CUST-775,2026-02-25 06:00:00,Buzo Canguro,4,84512.6
ORD-04112,CUST-1035,2026-06-23 20:00:00,Remera Sublimada,4,33900.46
ORD-04113,CUST-564,2026-07-13 16:00:00,Remera Algodón,5,35966.42
ORD-04114,CUST-385,2026-03-15 08:00:00,Remera Sublimada,5,76593.9
ORD-04115,CUST-364,2026-03-09 09:00:00,Remera Sublimada,2,32347.88
ORD-04116,CUST-419,2026-07-25 13:00:00,Buzo Canguro,4,27219.31
ORD-04117,CUST-772,2026-04-09 20:00:00,Buzo Canguro,5,53448.45
ORD-04118,CUST-1499,2026-04-25 01:00:00,Taza Cerámica,3,30765.84
ORD-04119,CUST-919,2026-04-17 00:00:00,Buzo Canguro,5,43622.16
ORD-04120,CUST-188,2026-07-02 19:00:00,Remera Sublimada,5,56563.81
ORD-04121,CUST-1777,2026-03-02 10:00:00,Remera Sublimada,2,11484.34
ORD-04122,CUST-1326,2026-02-07 03:00:00,Remera Algodón,5,90154.98
ORD-04123,CUST-920,2026-03-10 15:00:00,Remera Sublimada,3,74309.23
ORD-04124,CUST-1862,2026-03-24 14:00:00,Remera Sublimada,4,70723.74
ORD-04125,CUST-1100,2026-07-24 22:00:00,Buzo Canguro,1,-12221.53
ORD-04126,CUST-433,,Remera Sublimada,2,36716.41
ORD-04127,CUST-321,2026-06-23 12:00:00,Buzo Canguro,3,49290.96
ORD-04128,CUST-140,2026-05-18 16:00:00,Taza Cerámica,2,43870.32
ORD-04129,CUST-1831,2026-02-21 14:00:00,Taza Cerámica,4,69749.96
ORD-04130,CUST-167,2026-02-14 09:00:00,Taza Cerámica,5,88407.64
ORD-04131,CUST-1087,2026-02-15 09:00:00,Remera Sublimada,5,47166.42
ORD-04132,CUST-1899,2026-04-04 03:00:00,Buzo Canguro,3,39937.63
ORD-04133,CUST-613,2026-02-27 22:00:00,Remera Sublimada,4,47553.28
ORD-04134,CUST-1996,2026-05-04 08:00:00,Remera Sublimada,1,5228.5
ORD-04135,CUST-1760,2026-03-25 19:00:00,Buzo Canguro,1,11265.61
ORD-04136,CUST-1745,2026-04-04 08:00:00,Remera Sublimada,5,73606.21
ORD-04137,CUST-1721,2026-03-29 19:00:00,Taza Cerámica,4,67987.89
ORD-04138,CUST-1755,2026-05-18 10:00:00,Taza Cerámica,4,94765.52
ORD-04139,CUST-1250,2026-06-15 20:00:00,Gorra,3,29346.83
ORD-04140,CUST-1378,2026-07-20 03:00:00,Taza Cerámica,1,8048.58
ORD-04141,CUST-794,2026-06-13 10:00:00,Remera Sublimada,3,67166.74
ORD-04142,CUST-1139,2026-04-21 08:00:00,Remera Sublimada,2,47673.9
ORD-04143,CUST-576,2026-06-12 01:00:00,Remera Sublimada,4,59036.34
ORD-04144,CUST-1185,2026-06-29 05:00:00,Remera Sublimada,1,7304.33
ORD-04145,CUST-980,2026-03-15 20:00:00,Remera Sublimada,3,44123.3
ORD-04146,CUST-531,2026-04-23 11:00:00,Remera Sublimada,5,35944.33
ORD-04147,CUST-1793,2026-06-17 19:00:00,Buzo Canguro,2,45327.42
ORD-04148,CUST-367,2026-07-06 17:00:00,Taza Cerámica,3,57489.01
ORD-04149,CUST-1158,15/05/2026,Taza Cerámica,5,49113.7
ORD-04150,CUST-878,2026-04-14 03:00:00,Buzo Canguro,1,22733.81
ORD-04151,CUST-1699,2026-03-21 16:00:00,Buzo Canguro,1,17758.03
ORD-04152,CUST-593,2026-04-04 22:00:00,Buzo Canguro,2,48130.53
ORD-04153,CUST-1685,2026-07-01 01:00:00,Taza Cerámica,5,123047.98
ORD-04154,CUST-1592,2026-05-16 08:00:00,Remera Sublimada,4,20262.54
ORD-04155,CUST-1890,2026-04-10 14:00:00,Taza Cerámica,1,7404.28
ORD-04156,CUST-760,2026-07-25 02:00:00,Buzo Canguro,4,63753.79
ORD-04157,CUST-1448,2026-07-06 02:00:00,Remera Sublimada,4,96468.23
ORD-04158,CUST-1427,2026-05-13 03:00:00,Remera Sublimada,3,74654.02
ORD-04159,CUST-1399,2026-04-29 12:00:00,Remera Sublimada,3,49044.48
ORD-04160,CUST-1992,2026-03-17 10:00:00,Buzo Canguro,1,8476.03
ORD-04161,CUST-1807,2026-07-15 00:00:00,Taza Cerámica,4,33044.0
ORD-04162,CUST-1112,2026-02-09 16:00:00,Remera Sublimada,3,60831.47
ORD-04163,CUST-1324,2026-05-29 00:00:00,Remera Sublimada,5,84193.77
ORD-04164,CUST-1568,2026-06-11 14:00:00,Remera Algodón,5,79877.39
ORD-04165,CUST-1447,2026-02-26 20:00:00,Remera Sublimada,5,71576.49
ORD-04166,CUST-1158,2026-07-09 22:00:00,Remera Sublimada,5,97513.46
ORD-04167,CUST-1076,2026-03-02 09:00:00,Remera Sublimada,4,88644.33
ORD-04168,CUST-581,2026-04-13 11:00:00,Taza Cerámica,5,55295.81
ORD-04169,CUST-827,2026-04-05 21:00:00,Buzo Canguro,4,37673.42
ORD-04170,CUST-579,2026-06-23 08:00:00,Buzo Canguro,1,18403.98
ORD-04171,CUST-1188,2026-04-15 19:00:00,Remera Algodón,1,23294.65
ORD-04172,CUST-1131,2026-05-16 14:00:00,Taza Cerámica,5,59815.74
ORD-04173,CUST-1424,2026-04-28 20:00:00,Remera Sublimada,5,52244.82
ORD-04174,CUST-442,2026-06-09 01:00:00,Taza Cerámica,5,47611.46
ORD-04175,CUST-1554,2026-03-30 18:00:00,Remera Sublimada,1,10089.82
ORD-04176,CUST-1547,2026-04-13 05:00:00,Taza Cerámica,3,23096.0
ORD-04177,CUST-431,2026-06-20 14:00:00,Remera Sublimada,1,16935.56
ORD-04178,CUST-537,,Taza Cerámica,5,53082.61
ORD-04179,CUST-1711,2026-06-09 10:00:00,Remera Sublimada,3,51896.66
ORD-04180,CUST-273,2026-02-03 18:00:00,Gorra,3,19981.94
ORD-04181,CUST-658,2026-06-26 19:00:00,Remera Sublimada,2,14618.27
ORD-04182,CUST-626,,Buzo Canguro,4,62891.35
ORD-04183,CUST-1996,2026-05-07 06:00:00,Remera Sublimada,5,76153.09
ORD-04184,CUST-758,15/05/2026,Remera Algodón,4,41720.79
ORD-04185,CUST-125,2026-05-22 09:00:00,Taza Cerámica,2,43085.23
ORD-04186,CUST-919,2026-02-22 00:00:00,Remera Sublimada,4,34963.77
ORD-04187,CUST-704,2026-07-16 12:00:00,Remera Algodón,5,61066.11
ORD-04188,CUST-505,2026-03-07 10:00:00,Remera Sublimada,2,32220.47
ORD-04189,CUST-331,2026-06-08 02:00:00,Taza Cerámica,4,89376.89
ORD-04190,CUST-632,2026-04-24 09:00:00,Taza Cerámica,1,13371.02
ORD-04191,CUST-1942,2026-06-23 10:00:00,Remera Sublimada,3,38916.06
ORD-04192,CUST-1673,2026-05-22 12:00:00,Remera Algodón,2,33181.5
ORD-04193,CUST-1911,2026-05-12 03:00:00,Remera Sublimada,1,11333.91
ORD-04194,CUST-604,2026-02-13 08:00:00,Remera Sublimada,5,95917.33
ORD-04195,CUST-1792,2026-05-09 04:00:00,Gorra,3,29921.76
ORD-04196,CUST-278,2026-03-20 06:00:00,Taza Cerámica,2,42927.84
ORD-04197,CUST-231,2026-02-01 11:00:00,Remera Sublimada,3,31341.2
ORD-04198,CUST-1946,2026-06-29 10:00:00,Remera Sublimada,2,49708.05
ORD-04199,CUST-1578,2026-03-16 18:00:00,Taza Cerámica,2,22658.5
ORD-04200,CUST-447,2026-05-19 11:00:00,Remera Sublimada,4,90306.09
ORD-04201,CUST-639,2026-04-19 01:00:00,Remera Algodón,3,38841.36
ORD-04202,CUST-871,2026-07-12 03:00:00,Taza Cerámica,3,29763.29
ORD-04203,CUST-1529,2026-05-27 22:00:00,Remera Sublimada,1,9523.27
ORD-04204,CUST-175,2026-06-24 09:00:00,Remera Sublimada,5,110019.13
ORD-04205,CUST-678,2026-05-20 01:00:00,Buzo Canguro,1,11175.06
ORD-04206,CUST-953,2026-03-07 18:00:00,Remera Sublimada,4,47085.04
ORD-04207,CUST-1615,2026-06-14 18:00:00,Taza Cerámica,2,17879.72
ORD-04208,CUST-293,2026-02-08 13:00:00,Remera Algodón,4,96905.98
ORD-04209,CUST-1285,2026-02-10 02:00:00,Buzo Canguro,4,39579.52
ORD-04210,CUST-446,2026-07-16 14:00:00,Buzo Canguro,1,9948.87
ORD-04211,CUST-1050,2026-04-28 22:00:00,Remera Sublimada,2,47755.92
ORD-04212,CUST-1484,2026-03-18 18:00:00,Taza Cerámica,5,115089.89
ORD-04213,CUST-1892,2026-02-28 09:00:00,Taza Cerámica,4,39912.87
ORD-04214,CUST-1707,2026-07-25 03:00:00,Taza Cerámica,5,111472.56
ORD-04215,CUST-1210,15/05/2026,Remera Sublimada,2,19992.93
ORD-04216,CUST-1385,2026-04-08 06:00:00,Gorra,2,13378.57
ORD-04217,CUST-313,2026-03-27 15:00:00,Remera Sublimada,1,21407.23
ORD-04218,CUST-1788,2026-03-03 09:00:00,Taza Cerámica,3,61293.49
ORD-04219,CUST-1845,2026-02-19 16:00:00,Taza Cerámica,1,10893.34
ORD-04220,CUST-672,2026-07-06 18:00:00,Taza Cerámica,5,34013.9
ORD-04221,CUST-879,2026-04-28 19:00:00,Remera Sublimada,1,9128.78
ORD-04222,CUST-361,2026-02-13 12:00:00,Buzo Canguro,2,40842.26
ORD-04223,CUST-829,2026-03-15 10:00:00,Remera Sublimada,4,97179.83
ORD-04224,CUST-382,2026-07-26 14:00:00,Taza Cerámica,3,30540.12
ORD-04225,CUST-1771,2026-06-25 21:00:00,Remera Sublimada,2,42730.35
ORD-04226,CUST-1590,2026-03-22 18:00:00,Remera Sublimada,4,38234.61
ORD-04227,CUST-1503,2026-02-04 21:00:00,Remera Sublimada,5,92960.04
ORD-04228,CUST-461,2026-05-30 04:00:00,Gorra,5,33361.35
ORD-04229,CUST-1572,2026-03-11 01:00:00,Buzo Canguro,5,83529.56
ORD-04230,CUST-540,2026-05-08 11:00:00,Taza Cerámica,1,10383.8
ORD-04231,CUST-192,2026-07-20 07:00:00,Taza Cerámica,5,117584.59
ORD-04232,CUST-1744,2026-05-08 11:00:00,Gorra,5,53975.09
ORD-04233,CUST-852,2026-06-10 09:00:00,Remera Sublimada,1,12968.81
ORD-04234,CUST-966,2026-04-27 16:00:00,Taza Cerámica,4,87254.33
ORD-04235,CUST-1547,2026-05-01 02:00:00,Buzo Canguro,2,27530.98
ORD-04236,CUST-241,2026-04-17 02:00:00,Remera Sublimada,3,29304.74
ORD-04237,CUST-1414,2026-05-03 08:00:00,Remera Sublimada,5,79754.43
ORD-04238,CUST-1555,2026-02-10 21:00:00,Remera Sublimada,5,108999.12
ORD-04239,CUST-848,2026-05-13 00:00:00,Remera Sublimada,5,68317.76
ORD-04240,CUST-1975,2026-05-19 04:00:00,Remera Sublimada,1,7657.77
ORD-04241,CUST-1947,2026-05-02 14:00:00,Remera Sublimada,1,12661.74
ORD-04242,CUST-1812,2026-04-27 10:00:00,Buzo Canguro,1,24089.5
ORD-04243,CUST-752,15/05/2026,Remera Sublimada,3,19321.3
ORD-04244,CUST-800,2026-05-19 01:00:00,Remera Sublimada,2,26337.81
ORD-04245,CUST-1097,2026-03-20 20:00:00,Remera Algodón,5,89802.88
ORD-04246,CUST-148,2026-05-17 18:00:00,Buzo Canguro,4,26281.42
ORD-04247,CUST-1425,2026-03-05 11:00:00,Remera Sublimada,5,59495.25
ORD-04248,CUST-980,2026-07-15 15:00:00,Buzo Canguro,5,119057.84
ORD-04249,CUST-1313,2026-04-30 03:00:00,Remera Sublimada,5,28063.57
ORD-04250,CUST-1259,2026-04-22 20:00:00,Remera Sublimada,5,100174.19
ORD-04251,CUST-654,2026-06-10 11:00:00,Remera Sublimada,2,43655.0
ORD-04252,CUST-503,2026-03-02 11:00:00,Remera Algodón,4,42164.86
ORD-04253,CUST-991,2026-07-22 11:00:00,Taza Cerámica,1,9294.29
ORD-04254,CUST-964,2026-03-23 16:00:00,Taza Cerámica,4,93185.67
ORD-04255,CUST-701,2026-07-02 10:00:00,Remera Algodón,5,101400.17
ORD-04256,CUST-1930,15/05/2026,Remera Algodón,4,29070.46
ORD-04257,CUST-440,2026-04-15 07:00:00,Taza Cerámica,5,46219.73
ORD-04258,CUST-1880,2026-02-20 07:00:00,Taza Cerámica,4,69708.41
ORD-04259,CUST-803,2026-04-14 06:00:00,Remera Sublimada,3,40165.02
ORD-04260,CUST-417,2026-04-19 01:00:00,Remera Sublimada,4,60333.95
ORD-04261,CUST-717,2026-06-01 10:00:00,Buzo Canguro,1,24030.85
ORD-04262,CUST-1486,2026-02-08 12:00:00,Buzo Canguro,1,13404.71
ORD-04263,CUST-1945,2026-05-22 02:00:00,Remera Algodón,4,90534.56
ORD-04264,CUST-481,2026-02-23 13:00:00,Buzo Canguro,4,72859.58
ORD-04265,CUST-332,2026-02-15 01:00:00,Taza Cerámica,2,14864.78
ORD-04266,CUST-1900,2026-04-02 18:00:00,Buzo Canguro,4,79560.56
ORD-04267,CUST-1467,2026-04-05 19:00:00,Remera Sublimada,1,15404.18
ORD-04268,CUST-1672,2026-07-14 02:00:00,Buzo Canguro,3,28505.84
ORD-04269,CUST-916,2026-04-10 02:00:00,Buzo Canguro,1,10790.99
ORD-04270,CUST-652,2026-07-25 18:00:00,Buzo Canguro,2,32293.3
ORD-04271,CUST-1652,2026-02-02 11:00:00,Buzo Canguro,4,68136.2
ORD-04272,CUST-955,2026-04-19 21:00:00,Remera Sublimada,3,73090.58
ORD-04273,CUST-1912,2026-04-08 03:00:00,Buzo Canguro,1,22094.4
ORD-04274,CUST-918,2026-05-13 21:00:00,Buzo Canguro,3,27350.36
ORD-04275,CUST-1694,2026-03-20 06:00:00,Buzo Canguro,5,102399.21
